address,category,claimed_status,first_review,health_rating,id,info,last_review,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,url,website,working_hours
"539 N Dearborn St Chicago, IL 60654 Near North Side","Steakhouses,Brazilian",Claimed,2005-08-03,,80_brazzaz,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-09-29,41.891927,-87.62957800000001,Brazzaz,Near North Side,1,(312) 595-9000,$31-60,3.5,"[{5: 165}, {4: 212}, {3: 121}, {2: 73}, {1: 79}]",650.0,https://www.yelp.com/biz/brazzaz-chicago,http://www.brazzaz.com,[]
"539 N Dearborn St Chicago, IL 60654 Near North Side","Steakhouses,Brazilian",Claimed,2005-08-03,,152_brazzaz,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-09-29,41.891927,-87.62957800000001,Brazzaz,Near North Side,1,(312) 595-9000,$31-60,3.5,"[{5: 165}, {4: 212}, {3: 121}, {2: 73}, {1: 79}]",650.0,https://www.yelp.com/biz/brazzaz-chicago,http://www.brazzaz.com,[]
"3868 N Lincoln Ave Chicago, IL 60613 b/t Byron St & Berenice Ave North Center","American (New),Hawaiian,Asian Fusion",Claimed,2006-02-26,,131_sola,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-09-22,41.952197999999996,-87.677573,Sola,North Center,1,(773) 327-3868,$31-60,4.0,"[{5: 300}, {4: 325}, {3: 107}, {2: 58}, {1: 10}]",799.0,https://www.yelp.com/biz/sola-chicago,,[]
"4219 W Irving Park Rd Chicago, IL 60641 b/t Keeler Ave & Tripp Ave Irving Park","Coffee & Tea,Sandwiches",Claimed,2014-12-06,,49_berrista-coffee,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Breakfast'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Waiter Service': 'No'}, {'Caters': 'No'}, {'Good for Working': 'Yes'}]",2015-09-18,41.95322,-87.733356,Berrista Coffee,Irving Park,1,(312) 491-3366,Under $10,4.0,"[{5: 21}, {4: 14}, {3: 5}, {2: 5}, {1: 4}]",49.0,,,[]
"711 W Armitage Ave Chicago, IL 60614 b/t Burling St & Orchard St Lincoln Park",Pizza,Claimed,2012-05-24,,128_armitage-pizzeria,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-09-18,41.918096999999996,-87.64664599999999,Armitage Pizzeria,Lincoln Park,1,(312) 867-9111,$11-30,4.5,"[{5: 95}, {4: 28}, {3: 6}, {2: 3}, {1: 15}]",147.0,https://www.yelp.com/biz/armitage-pizzeria-chicago,,[]
"1477 W Balmoral Ave Chicago, IL 60640 b/t Glenwood Ave & Clark St Andersonville, Edgewater",Pizza,,2008-03-20,,235_great-lake,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster, Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-09-16,41.979831,-87.667838,Great Lake,"Andersonville, Edgewater",1,(773) 334-9270,$11-30,3.5,"[{5: 112}, {4: 61}, {3: 40}, {2: 41}, {1: 41}]",295.0,https://www.yelp.com/biz/great-lake-chicago,,[]
"1477 W Balmoral Ave Chicago, IL 60640 b/t Glenwood Ave & Clark St Andersonville, Edgewater",Pizza,,2008-03-20,,236_great-lake,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster, Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-09-16,41.979831,-87.667838,Great Lake,"Andersonville, Edgewater",1,(773) 334-9270,$11-30,3.5,"[{5: 112}, {4: 61}, {3: 40}, {2: 41}, {1: 41}]",295.0,,,[]
"546 N Wells St Chicago, IL 60654 River North, Near North Side",French,Claimed,2012-03-11,,161_cyranos-farm-kitchen,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2015-07-30,41.892148999999996,-87.63416099999999,Cyrano’s Farm Kitchen,"River North, Near North Side",1,(312) 467-0546,$31-60,4.0,"[{5: 28}, {4: 19}, {3: 10}, {2: 5}, {1: 8}]",70.0,https://www.yelp.com/biz/cyranos-farm-kitchen-chicago,http://www.cyranosfarmkitchen.com,[]
"546 N Wells St Chicago, IL 60654 River North, Near North Side",French,Claimed,2012-03-11,,146_cyranos-farm-kitchen,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2015-07-30,41.892148999999996,-87.63416099999999,Cyrano’s Farm Kitchen,"River North, Near North Side",1,(312) 467-0546,$31-60,4.0,"[{5: 28}, {4: 19}, {3: 10}, {2: 5}, {1: 8}]",70.0,https://www.yelp.com/biz/cyranos-farm-kitchen-chicago,http://www.cyranosfarmkitchen.com,[]
"546 N Wells St Chicago, IL 60654 River North, Near North Side",French,Claimed,2012-03-11,,160_cyranos-bistrot-and-wine-bar,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2015-07-30,41.892148999999996,-87.63416099999999,Cyrano’s Farm Kitchen,"River North, Near North Side",1,(312) 467-0546,$31-60,4.0,"[{5: 28}, {4: 19}, {3: 10}, {2: 5}, {1: 8}]",70.0,https://www.yelp.com/biz/cyranos-bistrot-and-wine-bar-chicago,http://www.cyranosfarmkitchen.com,[]
"6632 N Clark St Chicago, IL 60626 b/t North Shore Ave & Wallen Ave Rogers Park","Sushi Bars,Chinese",Claimed,2006-09-12,,95_grande-noodles-and-sushi-bar,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Has TV': 'No'}]",2015-07-30,42.002713,-87.672435,Grande Noodles & Sushi Bar,Rogers Park,1,(773) 761-6666,$11-30,3.5,"[{5: 17}, {4: 43}, {3: 17}, {2: 16}, {1: 11}]",104.0,,,[]
"1967 N Halsted St Chicago, IL 60614 b/t Wisconsin St & Armitage Ave Lincoln Park",American (Traditional),Claimed,2011-06-13,,454_rustic-house,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-07-23,41.917868,-87.648389,Rustic House,Lincoln Park,1,(312) 929-3227,$31-60,4.0,"[{5: 63}, {4: 93}, {3: 21}, {2: 7}, {1: 6}]",190.0,https://www.yelp.com/biz/rustic-house-chicago,http://rustichousechicago.com/,[]
"1967 N Halsted St Chicago, IL 60614 b/t Wisconsin St & Armitage Ave Lincoln Park",American (Traditional),Claimed,2011-06-13,,133_rustic-house,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-07-23,41.917868,-87.648389,Rustic House,Lincoln Park,1,(312) 929-3227,$31-60,4.0,"[{5: 63}, {4: 93}, {3: 21}, {2: 7}, {1: 6}]",190.0,https://www.yelp.com/biz/rustic-house-chicago,http://rustichousechicago.com/,[]
"2350 N Clark St Chicago, IL 60614 b/t Fullerton Ave & Belden Ave Lincoln Park",Dance Clubs,Claimed,2005-08-08,,123_neo,"[{'Accepts Credit Cards': 'No'}, {'Parking': 'Garage, Street'}, {'Bike Parking': 'Yes'}, {'Good for Groups': 'Yes'}, {'Ambience': 'Divey'}, {'Noise Level': 'Very Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Has TV': 'Yes'}]",2015-07-20,41.924943,-87.640465,Neo,Lincoln Park,1,(773) 528-2622,Moderate,4.0,"[{5: 84}, {4: 73}, {3: 36}, {2: 17}, {1: 23}]",233.0,https://www.yelp.com/biz/neo-chicago,http://www.neo-chicago.net,[]
"217 W Huron St Chicago, IL 60654 River North, Near North Side",American (New),Claimed,2008-05-31,,232_graham-elliot,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-07-20,41.894498,-87.635164,Graham Elliot,"River North, Near North Side",1,(312) 624-9975,Above $61,4.0,"[{5: 242}, {4: 186}, {3: 102}, {2: 83}, {1: 41}]",654.0,https://www.yelp.com/biz/graham-elliot-chicago,http://www.grahamelliot.com/,[]
"3832 N Lincoln Ave Chicago, IL 60613 b/t Berenice Ave & Grace St North Center",Restaurants,,2006-01-24,,64_grizzlys-lodge,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-07-16,41.951294,-87.676973,Grizzlys Lodge,North Center,1,(773) 281-5112,$11-30,2.5,"[{5: 1}, {4: 2}, {3: 2}, {2: 2}, {1: 5}]",12.0,,,[]
"1537 N Milwaukee Ave Chicago, IL 60622 b/t Damen Ave & North Ave Wicker Park, West Town","Ice Cream & Frozen Yogurt,Coffee & Tea",Claimed,2008-08-16,,258_icream,"[{'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}]",2015-07-07,41.909511,-87.675787,iCream,"Wicker Park, West Town",1,(773) 342-2834,Moderate,3.5,"[{5: 102}, {4: 139}, {3: 105}, {2: 62}, {1: 56}]",464.0,https://www.yelp.com/biz/icream-chicago,http://www.icreamcafe.com/,[]
"2426 N Racine Ave Chicago, IL 60614 b/t Montana St & Fullerton Ave Lincoln Park, DePaul","Wine Bars,American (Traditional),Cocktail Bars",Claimed,2013-11-21,,137_trellis,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2015-06-17,41.926257,-87.65878599999999,Trellis,"Lincoln Park, DePaul",1,(773) 644-6441,$11-30,4.0,"[{5: 23}, {4: 39}, {3: 16}, {2: 4}, {1: 1}]",83.0,https://www.yelp.com/biz/trellis-chicago,http://www.trellischicago.com,[]
"3343 N Clark St Chicago, IL 60657 at Buckingham Pl Lakeview","Gastropubs,British,Karaoke",Claimed,2010-11-03,,130_blokes-and-birds,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-06-14,41.942803999999995,-87.652689,Blokes & Birds,Lakeview,1,(773) 472-5252,$11-30,3.5,"[{5: 92}, {4: 150}, {3: 52}, {2: 38}, {1: 25}]",357.0,https://www.yelp.com/biz/blokes-and-birds-chicago,http://blokesandbirdschicago.com/,[]
"130 S Green St Chicago, IL 60607 b/t Washington Blvd & Randolph St Near West Side, West Loop","Vegan,Vegetarian",Claimed,2010-01-22,,142_karyns-on-green,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-06-12,41.879509000000006,-87.64879499999999,Karyns on Green,"Near West Side, West Loop",1,(312) 226-6155,$11-30,4.0,"[{5: 207}, {4: 185}, {3: 72}, {2: 55}, {1: 22}]",541.0,https://www.yelp.com/biz/karyns-on-green-chicago,,[]
"617 N Wells St Chicago, IL 60654 Near North Side, River North","Middle Eastern,Halal",Claimed,2005-08-24,,286_kan-zaman,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2015-06-11,41.892912,-87.633839,Kan Zaman,"Near North Side, River North",1,(312) 751-9600,$11-30,3.5,"[{5: 67}, {4: 100}, {3: 56}, {2: 16}, {1: 24}]",263.0,https://www.yelp.com/biz/kan-zaman-chicago,http://www.kanzamanrestaurant.com/,[]
"MileNorth A Chicago Hotel 166 E Superior St Chicago, IL 60611 Near North Side, River East",American (New),,2008-06-22,,94_c-house,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy, Intimate, Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-05-04,41.895825,-87.62279000000001,C-House,"Near North Side, River East",1,(312) 523-0923,$31-60,3.5,"[{5: 33}, {4: 52}, {3: 38}, {2: 26}, {1: 10}]",159.0,https://www.yelp.com/biz/c-house-chicago,http://www.c-houserestaurant.com,[]
"1952 N Damen Ave Chicago, IL 60647 b/t Homer St & Armitage Ave Bucktown","Japanese,French",Claimed,2008-01-08,,500_takashi,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-04-27,41.917429,-87.67792,Takashi,Bucktown,1,(773) 772-6170,$31-60,4.0,"[{5: 301}, {4: 215}, {3: 99}, {2: 35}, {1: 11}]",661.0,https://www.yelp.com/biz/takashi-chicago,http://www.takashichicago.com/,[]
"15 W Illinois St Chicago, IL 60654 Near North Side","American (New),Sports Bars",Claimed,2013-03-16,,21_american-junkie,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Very Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-04-18,41.890640000000005,-87.62870799999999,American Junkie,Near North Side,1,(312) 239-0995,$11-30,2.5,"[{5: 26}, {4: 45}, {3: 39}, {2: 59}, {1: 87}]",256.0,https://www.yelp.com/biz/american-junkie-chicago,http://www.americanjunkiechi.com,[]
"1482 N. Milwaukee Ave Chicago, IL 60622 b/t Evergreen Ave & Honore St Wicker Park, West Town","American (New),Wine Bars",Claimed,2014-06-04,,140_maxs-wine-dive,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2015-04-17,41.908634,-87.675265,MAX’s Wine Dive,"Wicker Park, West Town",1,(773) 661-6581,$11-30,4.0,"[{5: 28}, {4: 42}, {3: 13}, {2: 8}, {1: 0}]",91.0,https://www.yelp.com/biz/maxs-wine-dive-chicago,http://www.maxswinedive.com,[]
"52 W Illinois St Chicago, IL 60654 Near North Side",,Claimed,2005-07-22,,48_ben-pao,[],2015-04-05,41.891055,-87.629989,Ben Pao,Near North Side,1,(312) 222-1888,,3.5,"[{5: 46}, {4: 117}, {3: 50}, {2: 22}, {1: 6}]",241.0,https://www.yelp.com/biz/ben-pao-chicago,http://www.benpao.com/,[]
"504 N Wells St Chicago, IL 60610 b/t Grand Ave & Illinois St River North, Near North Side","Sushi Bars,Japanese,Brazilian",Claimed,2004-11-12,,495_sushisamba-rio,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-04-05,41.891220000000004,-87.634227,SUSHISAMBA Chicago,"River North, Near North Side",1,(312) 595-2300,$31-60,3.5,"[{5: 131}, {4: 305}, {3: 192}, {2: 122}, {1: 58}]",808.0,https://www.yelp.com/biz/sushisamba-rio-chicago,,[]
"2451 N Milwaukee Ave Chicago, IL 60647 b/t Richmond St & Sacramento Ave Logan Square",Mexican,Claimed,2008-08-03,,432_real-tenochtitlan,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-04-03,41.925825,-87.70189,Real Tenochtitlan Restaurant & Bar,Logan Square,1,(773) 227-1050,$11-30,3.5,"[{5: 41}, {4: 53}, {3: 25}, {2: 29}, {1: 22}]",170.0,https://www.yelp.com/biz/real-tenochtitlan-chicago,http://www.realtenochtitlan.com/,[]
"2300 N Lincoln Park W Chicago, IL 60614 Lincoln Park",Seafood,,2008-05-16,,299_l2o,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Upscale'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-03-24,41.923944,-87.63680699999999,L2O,Lincoln Park,1,(773) 868-0002,Above $61,4.0,"[{5: 177}, {4: 84}, {3: 38}, {2: 33}, {1: 14}]",346.0,https://www.yelp.com/biz/l2o-chicago,http://www.l2orestaurant.com/,[]
"2464 N Clark St Chicago, IL 60614 b/t Arlington Pl & Roslyn Pl Lincoln Park",Bakeries,,2008-12-17,,139_meatloaf-bakery,"[{'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Caters': 'Yes'}]",2015-03-14,41.927147999999995,-87.641678,The Meatloaf Bakery,Lincoln Park,1,(773) 698-6667,Moderate,3.0,"[{5: 11}, {4: 35}, {3: 43}, {2: 29}, {1: 13}]",131.0,https://www.yelp.com/biz/meatloaf-bakery-chicago,http://www.themeatloafbakery.com/,[]
"2873 N Broadway Chicago, IL 60657 b/t Surf St & Diversey Pky Lakeview",American (New),Claimed,2012-08-24,,134_senza,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2015-03-12,41.934669,-87.644225,Senza,Lakeview,1,(773) 770-3527,Above $61,4.5,"[{5: 164}, {4: 42}, {3: 5}, {2: 4}, {1: 3}]",218.0,https://www.yelp.com/biz/senza-chicago,http://senzachicago.com,[]
"3741 N Southport Ave Chicago, IL 60613 b/t Waveland Ave & Grace St Lakeview",American (New),,2005-08-07,,157_cullens-bar-and-grill,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}]",2015-03-12,41.95017,-87.663714,Cullen’s Bar & Grill,Lakeview,1,(773) 975-0600,$11-30,3.5,"[{5: 29}, {4: 84}, {3: 32}, {2: 19}, {1: 10}]",174.0,https://www.yelp.com/biz/cullens-bar-and-grill-chicago,http://www.cullensbarandgrill.com/,[]
